조사일,stage_num,scenario,risk_score,HSI_14,CSI,heat_streak,평균기온(°C),수온(℃),저수율(%),유입량(㎥/s),총방류량(㎥/s)
2021-04-16,0,S-GRN,6.4,0.0,0.0,0,11.2,11.742857142857142,58.7,32.801,32.801
2021-04-17,0,S-GRN,3.5,0.0,0.0,0,10.0,11.528571428571428,58.6,20.256,32.854
2021-04-18,0,S-GRN,3.3,0.0,0.0,0,10.5,11.314285714285711,58.6,26.512,32.807
2021-04-19,0,S-GRN,5.3,0.0,0.0,0,12.933333333333332,11.1,58.5,20.41,32.993
2021-04-20,0,S-GRN,7.3,0.0,0.0,0,15.266666666666666,11.585714285714284,58.5,28.99,35.278
2021-04-21,0,S-GRN,7.5,0.0,0.0,0,19.366666666666667,12.071428571428571,58.4,23.215,35.784
2021-04-22,0,S-GRN,3.3,0.0,0.0,0,21.866666666666664,12.557142857142855,58.3,17.202,36.038
2021-04-23,0,S-GRN,3.1,0.0,0.0,0,18.7,13.042857142857144,58.1,10.77,35.851
2021-04-24,0,S-GRN,5.0,0.0,0.0,0,17.433333333333334,13.528571428571428,58.0,10.752,35.795
2021-04-25,0,S-GRN,3.4,0.0,0.0,0,16.833333333333332,14.014285714285714,57.9,16.939,35.696
2021-04-26,0,S-GRN,3.7,0.0,0.0,0,16.033333333333335,14.5,57.8,17.057,35.793
2021-04-27,0,S-GRN,7.1,0.0,0.0,0,15.800000000000002,14.385714285714286,57.6,11.987,43.166
2021-04-28,0,S-GRN,5.5,0.0,0.0,0,16.3,14.27142857142857,57.5,16.509,35.188
2021-04-29,0,S-GRN,3.8,0.0,0.0,0,15.6,14.157142857142857,57.33,10.697,35.569
2021-04-30,0,S-GRN,2.8,0.0,0.0,0,12.866666666666667,14.042857142857144,57.2,11.237,36.07
2021-05-01,0,S-GRN,4.2,0.0,0.0,0,10.2,13.928571428571429,57.1,21.932,46.727
2021-05-02,0,S-GRN,4.4,0.0,0.0,0,12.333333333333334,13.814285714285711,56.9,15.685,46.626
2021-05-03,0,S-GRN,6.0,0.0,0.0,0,14.366666666666667,13.7,56.7,15.918,46.799
2021-05-04,0,S-GRN,4.3,0.0,0.0,0,16.566666666666666,13.728571428571428,56.5,22.088,46.75
2021-05-05,0,S-GRN,2.7,0.0,0.0,0,14.866666666666664,13.757142857142856,56.4,21.961,46.585
2021-05-06,0,S-GRN,6.4,0.0,0.0,0,15.0,13.785714285714285,56.2,15.617,46.343
2021-05-07,0,S-GRN,3.3,0.0,0.0,0,14.6,13.814285714285717,56.1,28.472,46.879
2021-05-08,0,S-GRN,2.7,0.0,0.0,0,15.533333333333331,13.842857142857143,55.9,15.998,46.629
2021-05-09,0,S-GRN,2.7,0.0,0.0,0,15.9,13.871428571428572,55.8,16.181,46.752
2021-05-10,0,S-GRN,6.7,0.0,0.0,0,11.633333333333333,13.9,55.7,27.91,46.224
2021-05-11,0,S-GRN,2.7,0.0,0.0,0,15.800000000000002,14.242857142857144,55.6,33.951,46.149
2021-05-12,0,S-GRN,2.9,0.0,0.0,0,19.33333333333333,14.585714285714284,55.5,29.799,48.077
2021-05-13,0,S-GRN,7.5,0.0,0.0,0,21.566666666666663,14.928571428571429,55.4,29.684,47.941
2021-05-14,0,S-GRN,5.5,0.0,0.0,0,23.46666666666667,15.271428571428572,55.2,23.274,47.583
2021-05-15,0,S-GRN,5.8,0.0,0.0,0,22.166666666666668,15.614285714285716,55.1,29.4,47.607
2021-05-16,0,S-GRN,6.7,0.0,0.0,0,20.96666666666667,15.957142857142856,55.2,55.914,43.778
2021-05-17,0,S-GRN,6.2,0.0,0.0,0,16.333333333333332,16.3,55.4,76.376,45.995
2021-05-18,0,S-GRN,7.6,0.0,0.0,0,18.4,16.442857142857143,55.6,89.073,46.44
2021-05-19,0,S-GRN,7.3,0.0,0.0,0,20.33333333333333,16.585714285714285,55.8,70.862,46.448
2021-05-20,0,S-GRN,5.5,0.0,0.0,0,16.666666666666668,16.728571428571428,55.9,64.7,46.364
2021-05-21,0,S-GRN,5.5,0.0,0.0,0,14.9,16.871428571428574,55.9,58.494,46.258
2021-05-22,0,S-GRN,6.4,0.0,0.0,0,18.133333333333336,17.014285714285716,56.0,58.648,46.403
2021-05-23,0,S-GRN,8.4,0.0,0.0,0,19.633333333333336,17.15714285714286,56.1,52.596,46.47
2021-05-24,0,S-GRN,5.8,0.0,0.0,0,19.466666666666665,17.3,56.0,40.287,46.413
2021-05-25,0,S-GRN,3.1,0.0,0.0,0,15.933333333333332,17.385714285714286,55.9,34.108,46.353
2021-05-26,0,S-GRN,6.9,0.0,0.0,0,16.866666666666664,17.47142857142857,55.8,27.93,46.28
2021-05-27,0,S-GRN,5.2,0.0,0.0,0,16.366666666666667,17.557142857142857,55.8,41.558,47.67
2021-05-28,0,S-GRN,5.4,0.0,0.0,0,14.466666666666669,17.642857142857142,55.9,63.585,45.242
2021-05-29,0,S-GRN,4.6,0.0,0.0,0,17.566666666666666,17.728571428571428,56.2,95.036,46.017
2021-05-30,0,S-GRN,7.3,0.0,0.0,0,19.8,17.814285714285713,56.4,80.488,49.774
2021-05-31,0,S-GRN,7.0,0.0,0.0,0,20.2,17.9,56.5,73.113,48.499
2021-06-01,0,S-GRN,6.6,0.0,0.0,0,21.83333333333333,18.057142857142857,56.5,68.586,62.426
2021-06-02,0,S-GRN,7.3,0.0,0.0,0,23.666666666666668,18.21428571428571,56.4,44.409,62.88
2021-06-03,0,S-GRN,8.7,0.0,0.0,0,18.53333333333333,18.37142857142857,56.5,65.592,59.437
2021-06-04,0,S-GRN,5.0,0.0,0.0,0,18.266666666666666,18.52857142857143,56.6,80.625,55.982
2021-06-05,0,S-GRN,3.9,0.0,0.0,0,20.73333333333333,18.685714285714287,56.9,101.442,58.225
2021-06-06,0,S-GRN,6.1,0.0,0.0,0,22.5,18.84285714285714,56.9,68.316,62.133
2021-06-07,0,S-GRN,7.9,0.0,0.0,0,22.4,19.0,56.9,55.759,55.759
2021-06-08,0,S-GRN,8.2,0.0,0.0,0,24.133333333333336,19.3,56.8,42.953,61.496
2021-06-09,0,S-GRN,13.6,0.0,0.0,0,25.96666666666667,19.6,56.7,37.943,62.633
2021-06-10,0,S-GRN,3.3,0.0,0.0,0,24.83333333333333,19.9,56.5,34.478,59.13
2021-06-11,0,S-GRN,6.3,0.0,0.0,0,22.8,20.2,56.4,45.771,58.083
2021-06-12,0,S-GRN,10.1,0.0,0.0,0,24.46666666666667,20.5,56.4,51.139,63.441
2021-06-13,0,S-GRN,11.4,0.0,0.0,0,24.83333333333333,20.8,56.2,38.55,63.126
2021-06-14,0,S-GRN,12.2,0.0,0.0,0,24.3,21.1,56.0,25.737,62.53
2021-06-15,0,S-GRN,10.4,0.0,0.0,0,22.366666666666664,21.25714285714286,55.8,25.308,62.015
2021-06-16,0,S-GRN,10.9,0.0,0.0,0,23.4,21.414285714285715,55.6,25.147,61.768
2021-06-17,0,S-GRN,13.2,0.0,0.0,0,21.53333333333333,21.571428571428573,55.4,25.137,61.672
2021-06-18,0,S-GRN,16.5,0.0,0.0,0,20.9,21.728571428571428,55.2,37.114,61.423
2021-06-19,0,S-GRN,17.5,0.0,0.0,0,22.8,21.88571428571429,55.0,24.931,61.323
2021-06-20,0,S-GRN,16.0,0.0,0.0,0,23.96666666666667,22.04285714285714,54.8,25.411,61.718
2021-06-21,0,S-GRN,17.9,0.0,0.0,0,23.9,22.2,54.6,22.364,58.585
2021-06-22,0,S-GRN,18.9,0.0,0.0,0,22.53333333333333,22.32857142857143,54.4,19.366,55.501
2021-06-23,0,S-GRN,18.9,0.0,0.0,0,20.466666666666665,22.457142857142856,54.2,16.857,58.906
2021-06-24,0,S-GRN,21.6,0.0,0.0,0,22.633333333333336,22.585714285714285,54.0,32.36,62.323
2021-06-25,0,S-GRN,21.6,0.0,0.0,0,23.96666666666667,22.714285714285715,53.8,31.594,61.498
2021-06-26,0,S-GRN,23.5,0.0,0.0,0,22.03333333333333,22.842857142857145,53.7,36.669,60.549
2021-06-27,0,S-GRN,22.7,0.0,0.0,0,24.4,22.97142857142857,53.5,37.036,60.878
2021-06-28,0,S-GRN,22.4,0.0,0.0,0,24.433333333333334,23.1,53.3,18.981,60.613
2021-06-29,0,S-GRN,24.9,0.0,0.0,0,23.46666666666667,23.185714285714287,53.1,31.264,60.929
2021-06-30,0,S-GRN,25.4,0.0,0.0,0,24.366666666666664,23.27142857142857,53.0,32.428,56.117
2021-07-01,0,S-GRN,33.6,0.0,0.0,0,26.133333333333336,23.357142857142858,52.6,18.446,83.395
2021-07-02,0,S-GRN,30.7,0.0,0.0,0,26.1,23.442857142857143,52.2,18.902,83.562
2021-07-03,0,S-GRN,22.5,0.0,0.0,0,22.933333333333334,23.52857142857143,52.0,46.88,82.027
2021-07-04,0,S-GRN,22.7,0.0,0.0,0,23.0,23.614285714285717,51.4,46.043,150.97
2021-07-05,0,S-GRN,27.3,0.0,0.0,0,22.7,23.7,50.3,59.953,250.31
2021-07-06,0,S-GRN,29.4,0.0,0.0,0,23.433333333333334,23.87142857142857,50.4,189.147,166.212
2021-07-07,0,S-GRN,33.9,0.0,0.0,0,25.5,24.04285714285714,52.7,466.301,82.358
2021-07-08,0,S-GRN,37.8,0.0,0.0,0,25.83333333333333,24.21428571428571,61.2,1625.774,148.542
2021-07-09,0,S-GRN,39.1,0.0,0.0,0,25.8,24.38571428571429,63.0,552.105,245.603
2021-07-10,0,S-GRN,41.1,0.0,0.0,0,26.2,24.557142857142857,62.9,219.585,239.306
2021-07-11,0,S-GRN,40.9,0.0,0.0,0,25.9,24.728571428571428,62.4,159.841,245.051
2021-07-12,0,S-YEL,56.8,0.0,0.0,0,27.8,24.9,61.8,135.169,245.991
2021-07-13,0,S-GRN,65.6,1.1000000000000014,1.2044476190476205,1,29.1,25.02857142857143,61.1,82.823,192.958
2021-07-14,0,S-GRN,65.1,2.0,2.1447619047619044,2,28.9,25.15714285714285,60.4,63.887,192.577
2021-07-15,0,S-GRN,59.3,2.0,2.0704285714285713,3,28.0,25.285714285714285,59.6,58.956,193.056
2021-07-16,0,S-GRN,52.6,2.0,2.0636666666666663,0,27.066666666666663,25.414285714285715,58.8,54.437,193.797
2021-07-17,0,S-GRN,48.8,2.0,2.0389047619047616,0,26.76666666666667,25.542857142857144,58.8,38.79,38.79
2021-07-18,0,S-GRN,53.5,2.0,2.0619047619047617,0,27.166666666666668,25.67142857142857,58.8,38.936,38.936
2021-07-19,0,S-GRN,50.6,2.0,2.0645714285714285,0,26.33333333333333,25.8,58.8,39.169,39.169
2021-07-20,0,S-GRN,56.2,2.0,2.0645714285714285,0,27.133333333333336,25.8,58.8,42.876,42.876
2021-07-21,0,S-GRN,66.0,2.8666666666666636,2.9592190476190443,1,28.866666666666664,25.8,58.7,31.617,44.229
2021-07-22,0,S-GRN,62.1,3.3666666666666636,3.4169261904761874,2,28.5,25.8,58.6,25.291,44.191
2021-07-23,0,S-GRN,65.8,4.266666666666662,4.322641269841265,3,28.9,25.8,58.5,25.211,44.09
2021-07-24,0,S-GRN,69.9,5.599999999999991,5.673466666666656,4,29.33333333333333,25.8,58.4,18.892,44.03
2021-07-25,0,S-GRN,63.5,6.3666666666666565,6.375155555555544,5,28.766666666666666,25.8,58.2,12.547,43.916
2021-07-26,0,S-GRN,65.2,7.3666666666666565,7.3666666666666565,6,29.0,25.8,58.0,18.923,43.976
2021-07-27,0,S-GRN,69.3,7.466666666666654,7.466666666666654,7,29.2,25.942857142857143,57.84,12.707,43.969
2021-07-28,0,S-GRN,73.0,8.033333333333324,8.033333333333324,8,29.46666666666667,26.085714285714285,57.7,12.729,43.932
2021-07-29,1,S-GRN,72.4,9.199999999999992,9.199999999999992,9,29.166666666666668,26.228571428571428,57.5,19.054,43.973
2021-07-30,1,S-GRN,79.2,11.233333333333324,11.233333333333324,10,30.03333333333333,26.371428571428574,57.3,12.711,43.806
2021-07-31,1,S-GRN,76.8,12.766666666666655,12.860288888888876,11,29.53333333333333,26.51428571428572,57.2,12.677,43.713
2021-08-01,1,S-GRN,59.3,12.766666666666655,13.316241269841257,0,26.866666666666664,26.65714285714286,57.1,39.992,58.585
2021-08-02,1,S-GRN,53.0,12.766666666666655,13.697417460317446,0,25.7,26.8,57.3,102.657,53.028
2021-08-03,1,S-GRN,65.1,12.766666666666655,13.839066666666652,0,27.5,26.842857142857145,58.2,196.349,52.817
2021-08-04,1,S-GRN,75.2,12.766666666666655,13.840890476190463,1,28.866666666666664,26.88571428571429,58.7,141.514,53.53
2021-08-05,1,S-GRN,78.8,13.566666666666656,14.721771428571415,2,29.3,26.92857142857143,58.8,75.399,56.485
2021-08-06,1,S-GRN,65.6,12.666666666666657,13.917047619047606,0,27.53333333333333,26.97142857142857,58.8,57.887,57.887
2021-08-07,1,S-GRN,65.6,11.333333333333329,12.368984126984122,0,27.433333333333334,27.01428571428572,58.8,61.624,55.314
2021-08-08,1,S-GRN,55.4,10.566666666666663,11.154877777777772,0,26.0,27.057142857142857,58.8,57.859,57.859
2021-08-09,1,S-GRN,64.3,9.566666666666663,9.813577777777773,0,27.4,27.1,58.7,39.153,58.075
2021-08-10,1,S-GRN,53.6,8.366666666666664,8.61726825396825,0,26.066666666666663,27.125,58.6,39.222,58.122
2021-08-11,1,S-GRN,60.8,6.899999999999995,7.105685714285709,0,26.666666666666668,27.15,58.4,27.167,58.62
2021-08-12,1,S-GRN,60.1,5.733333333333327,5.905060317460311,0,26.6,27.175,58.5,65.179,58.893
2021-08-13,1,S-GRN,53.6,3.6999999999999957,3.7606095238095194,0,25.8,27.200000000000003,58.3,33.375,58.504
2021-08-14,1,S-GRN,47.3,2.1666666666666643,2.2026746031746005,0,25.03333333333333,27.225,58.1,27.298,58.655
2021-08-15,1,S-GRN,50.9,2.1666666666666643,2.2026746031746005,0,25.866666666666664,27.25,58.0,33.044,58.087
2021-08-16,1,S-GRN,46.9,2.1666666666666643,2.2026746031746005,0,25.3,27.275,57.8,21.437,58.93
2021-08-17,1,S-GRN,45.6,2.1666666666666643,2.1699682539682517,0,24.8,27.3,57.6,26.907,58.086
2021-08-18,1,S-GRN,45.1,1.3000000000000007,1.3030023809523814,0,24.266666666666666,27.15,57.4,19.027,56.363
2021-08-19,1,S-GRN,46.1,0.0,0.0,0,23.866666666666664,27.0,57.2,25.116,56.164
2021-08-20,1,S-GRN,47.7,0.0,0.0,0,25.53333333333333,26.85,57.0,28.375,59.363
2021-08-21,1,S-GRN,41.3,0.0,0.0,0,24.23333333333333,26.7,57.1,69.0,56.612
2021-08-22,1,S-GRN,44.3,0.0,0.0,0,24.9,26.55,57.1,53.922,53.922
2021-08-23,1,S-GRN,44.3,0.0,0.0,0,22.066666666666663,26.4,57.0,139.555,158.134
2021-08-24,1,S-GRN,41.7,0.0,0.0,0,24.0,26.285714285714285,58.9,578.054,240.36
2021-08-25,1,S-GRN,45.1,0.0,0.0,0,23.266666666666666,26.17142857142857,62.0,766.205,240.138
2021-08-26,1,S-GRN,44.6,0.0,0.0,0,25.23333333333333,26.057142857142857,62.1,260.913,241.363
2021-08-27,1,S-GRN,42.6,0.0,0.0,0,21.6,25.942857142857143,61.7,175.622,240.704
2021-08-28,1,S-GRN,42.6,0.0,0.0,0,22.46666666666667,25.82857142857143,63.1,483.186,241.194
2021-08-29,1,S-GRN,41.6,0.0,0.0,0,22.133333333333336,25.714285714285715,63.8,345.085,226.182
2021-08-30,1,S-GRN,42.8,0.0,0.0,0,22.3,25.6,65.4,431.387,164.402
2021-08-31,1,S-GRN,38.9,0.0,0.0,0,22.46666666666667,25.38571428571429,63.2,409.422,782.137
2021-09-01,1,S-GRN,35.7,0.0,0.0,0,22.266666666666666,25.17142857142857,63.4,756.178,723.203
2021-09-02,1,S-GRN,33.1,0.0,0.0,0,22.53333333333333,24.95714285714286,65.7,641.289,240.954
2021-09-03,1,S-GRN,33.1,0.0,0.0,0,23.066666666666663,24.742857142857144,67.2,366.888,115.752
2021-09-04,1,S-GRN,33.7,0.0,0.0,0,22.3,24.52857142857143,67.7,129.794,40.785
2021-09-05,1,S-GRN,33.0,0.0,0.0,0,21.166666666666668,24.31428571428572,68.0,102.308,40.452
2021-09-06,1,S-GRN,29.6,0.0,0.0,0,20.7,24.1,68.4,109.371,40.416
2021-09-07,1,S-GRN,31.2,0.0,0.0,0,20.866666666666664,24.15714285714286,69.0,144.533,40.656
2021-09-08,1,S-GRN,33.6,0.0,0.0,0,21.7,24.214285714285715,69.65,145.399,40.988
2021-09-09,1,S-GRN,35.3,0.0,0.0,0,21.9,24.27142857142857,70.1,124.441,40.528
2021-09-10,1,S-GRN,34.8,0.0,0.0,0,22.933333333333337,24.32857142857143,70.4,90.161,41.054
2021-09-11,1,S-GRN,35.1,0.0,0.0,0,23.53333333333333,24.38571428571429,70.7,83.243,41.059
2021-09-12,1,S-GRN,35.6,0.0,0.0,0,23.46666666666667,24.442857142857143,70.8,68.939,40.769
2021-09-13,1,S-GRN,30.7,0.0,0.0,0,23.433333333333334,24.5,70.8,57.503,54.684
2021-09-14,1,S-GRN,30.1,0.0,0.0,0,22.33333333333333,24.44,70.5,43.477,95.569
2021-09-15,1,S-GRN,29.6,0.0,0.0,0,22.933333333333334,24.38,70.2,39.157,95.327
2021-09-16,1,S-GRN,29.2,0.0,0.0,0,22.1,24.32,69.9,46.3,95.324
2021-09-17,1,S-GRN,29.6,0.0,0.0,0,20.133333333333333,24.26,69.9,74.361,77.159
2021-09-18,1,S-GRN,32.7,0.0,0.0,0,21.566666666666663,24.2,70.4,127.924,41.014
2021-09-19,1,S-GRN,32.2,0.0,0.0,0,22.066666666666663,24.14,70.7,83.031,40.847
2021-09-20,1,S-GRN,28.2,0.0,0.0,0,22.666666666666668,24.08,70.8,61.776,40.652
2021-09-21,1,S-GRN,28.8,0.0,0.0,0,22.266666666666666,24.02,71.1,86.13,39.582
2021-09-22,1,S-GRN,29.4,0.0,0.0,0,21.633333333333336,23.96,71.5,114.711,41.153
2021-09-23,1,S-GRN,30.4,0.0,0.0,0,20.066666666666663,23.9,71.7,84.781,40.807
2021-09-24,1,S-GRN,30.0,0.0,0.0,0,20.46666666666667,23.85,71.9,66.219,40.644
2021-09-25,1,S-GRN,28.3,0.0,0.0,0,20.33333333333333,23.8,71.9,49.169,40.637
2021-09-26,1,S-GRN,29.2,0.0,0.0,0,20.7,23.75,72.0,47.82,40.707
2021-09-27,1,S-GRN,27.3,0.0,0.0,0,21.4,23.7,72.0,35.225,40.915
2021-09-28,1,S-GRN,28.7,0.0,0.0,0,21.3,23.7375,71.9,39.375,40.797
2021-09-29,1,S-GRN,31.8,0.0,0.0,0,21.03333333333333,23.775,72.1,69.194,40.73
2021-09-30,1,S-GRN,31.3,0.0,0.0,0,21.366666666666664,23.8125,72.4,99.582,41.112
2021-10-01,1,S-GRN,31.4,0.0,0.0,0,20.866666666666667,23.85,72.7,80.244,31.635
2021-10-02,1,S-GRN,32.1,0.0,0.0,0,20.53333333333333,23.8875,72.9,61.606,31.528
2021-10-03,1,S-GRN,32.7,0.0,0.0,0,21.8,23.925,73.0,49.89,31.25
2021-10-04,1,S-GRN,32.4,0.0,0.0,0,22.03333333333333,23.9625,73.1,45.815,31.465
2021-10-05,1,S-GRN,32.3,0.0,0.0,0,22.666666666666668,24.0,73.1,25.99,31.731
2021-10-06,1,S-GRN,29.8,0.0,0.0,0,21.600000000000005,23.87142857142857,73.1,34.555,31.685
2021-10-07,1,S-GRN,31.6,0.0,0.0,0,19.7,23.742857142857144,73.1,28.465,31.335
2021-10-08,1,S-GRN,31.3,0.0,0.0,0,19.83333333333333,23.614285714285717,73.1,31.569,31.569
2021-10-09,1,S-GRN,29.0,0.0,0.0,0,22.433333333333334,23.485714285714288,73.1,36.984,31.243
2021-10-10,0,S-GRN,27.0,0.0,0.0,0,22.3,23.357142857142858,73.0,18.434,31.349
2021-10-11,0,S-GRN,26.3,0.0,0.0,0,15.3,23.22857142857143,73.1,38.39,31.216
2021-10-12,0,S-GRN,23.1,0.0,0.0,0,16.133333333333333,23.1,73.1,29.84,31.275
2021-10-13,0,S-GRN,21.2,0.0,0.0,0,18.933333333333334,22.866666666666667,73.1,32.221,30.786
2021-10-14,0,S-GRN,24.5,0.0,0.0,0,19.1,22.633333333333333,73.1,40.874,32.262
2021-10-15,0,S-GRN,24.5,0.0,0.0,0,18.133333333333336,22.4,73.1,37.657,31.914
2021-10-16,0,S-GRN,17.3,0.0,0.0,0,12.066666666666668,22.166666666666668,73.1,27.405,31.713
2021-10-17,0,S-GRN,18.5,0.0,0.0,0,5.566666666666666,21.933333333333334,73.2,41.846,31.794
2021-10-18,0,S-GRN,19.9,0.0,0.0,0,8.799999999999999,21.7,73.2,40.77,32.15
2021-10-19,0,S-GRN,17.6,0.0,0.0,0,10.3,21.54285714285714,73.2,24.722,31.906
2021-10-20,0,S-GRN,18.1,0.0,0.0,0,8.5,21.38571428571429,73.2,31.95,31.95
2021-10-21,0,S-GRN,17.1,0.0,0.0,0,8.733333333333333,21.228571428571428,73.2,32.036,32.036
2021-10-22,0,S-GRN,15.1,0.0,0.0,0,9.2,21.071428571428573,73.2,27.836,32.145
2021-10-23,0,S-GRN,15.9,0.0,0.0,0,9.9,20.914285714285715,73.1,23.412,32.028
2021-10-24,0,S-GRN,15.0,0.0,0.0,0,10.2,20.75714285714286,73.0,16.009,31.795
2021-10-25,0,S-GRN,13.6,0.0,0.0,0,10.0,20.6,73.0,24.177,31.349
2021-10-26,0,S-GRN,13.4,0.0,0.0,0,10.8,20.485714285714288,72.9,17.755,32.091
2021-10-27,0,S-GRN,11.0,0.0,0.0,0,12.133333333333333,20.371428571428574,72.8,22.15,32.18
2021-10-28,0,S-GRN,11.3,0.0,0.0,0,10.766666666666666,20.25714285714286,72.8,20.824,32.281
2021-10-29,0,S-GRN,8.4,0.0,0.0,0,12.533333333333331,20.142857142857142,72.7,18.005,32.318
2021-10-30,0,S-GRN,11.1,0.0,0.0,0,11.733333333333334,20.02857142857143,72.6,17.777,32.08
2021-10-31,0,S-GRN,10.7,0.0,0.0,0,12.2,19.914285714285715,72.5,17.429,31.723
2021-11-01,0,S-GRN,9.3,0.0,0.0,0,12.533333333333331,19.8,72.5,20.5,31.928
2021-11-02,0,S-GRN,9.3,0.0,0.0,0,11.466666666666669,19.65714285714286,72.4,14.704,31.835
2021-11-03,0,S-GRN,9.7,0.0,0.0,0,10.3,19.51428571428572,72.3,23.481,32.041
2021-11-04,0,S-GRN,10.1,0.0,0.0,0,12.533333333333331,19.371428571428574,72.2,11.961,31.922
2021-11-05,0,S-GRN,9.4,0.0,0.0,0,11.633333333333333,19.228571428571428,72.1,17.973,32.219
2021-11-06,0,S-GRN,8.8,0.0,0.0,0,12.766666666666666,19.085714285714285,72.0,17.879,32.116
2021-11-07,0,S-GRN,4.5,0.0,0.0,0,14.633333333333333,18.942857142857143,71.9,13.352,31.846
2021-11-08,0,S-GRN,4.5,0.0,0.0,0,10.433333333333334,18.8,71.9,28.975,31.819
2021-11-09,0,S-GRN,5.7,0.0,0.0,0,7.433333333333334,18.571428571428573,71.9,24.988,32.096
2021-11-10,0,S-GRN,8.4,0.0,0.0,0,5.333333333333333,18.34285714285714,71.8,25.111,32.216
2021-11-11,0,S-GRN,7.0,0.0,0.0,0,6.2,18.114285714285717,71.8,24.91,32.013
2021-11-12,0,S-GRN,7.7,0.0,0.0,0,5.1000000000000005,17.885714285714286,71.7,24.873,31.974
2021-11-13,0,S-GRN,10.6,0.0,0.0,0,6.566666666666666,17.65714285714286,71.7,25.103,32.201
2021-11-14,0,S-GRN,9.9,0.0,0.0,0,9.366666666666667,17.428571428571427,71.6,17.649,31.838
2021-11-15,0,S-GRN,10.6,0.0,0.0,0,8.9,17.2,71.6,24.999,32.09
2021-11-16,0,S-GRN,9.3,0.0,0.0,0,7.666666666666667,17.085714285714285,71.5,18.018,32.193
2021-11-17,0,S-GRN,10.0,0.0,0.0,0,7.133333333333334,16.97142857142857,71.4,25.083,32.167
2021-11-18,0,S-GRN,9.2,0.0,0.0,0,9.566666666666668,16.857142857142858,71.4,18.052,32.213
2021-11-19,0,S-GRN,9.8,0.0,0.0,0,11.6,16.74285714285714,71.3,18.175,32.327
2021-11-20,0,S-GRN,10.7,0.0,0.0,0,10.566666666666668,16.628571428571426,71.2,18.073,32.215
2021-11-21,0,S-GRN,10.5,0.0,0.0,0,9.666666666666666,16.514285714285712,71.1,17.942,32.075
2021-11-22,0,S-GRN,4.4,0.0,0.0,0,4.433333333333334,16.4,71.0,18.333,32.456
2021-11-23,0,S-GRN,6.0,0.0,0.0,0,1.4,16.17142857142857,71.0,22.368,32.249
2021-11-24,0,S-GRN,6.8,0.0,0.0,0,5.1000000000000005,15.94285714285714,70.9,14.657,32.289
2021-11-25,0,S-GRN,6.7,0.0,0.0,0,7.266666666666667,15.714285714285714,70.8,20.928,32.205
2021-11-26,0,S-GRN,8.2,0.0,0.0,0,4.566666666666666,15.485714285714286,70.7,14.427,32.035
2021-11-27,0,S-GRN,10.4,0.0,0.0,0,3.3666666666666667,15.257142857142858,70.7,25.254,32.293
2021-11-28,0,S-GRN,10.5,0.0,0.0,0,4.066666666666666,15.028571428571428,70.6,17.204,31.978
2021-11-29,0,S-GRN,10.5,0.0,0.0,0,5.4,14.8,70.5,11.866,32.251
2021-11-30,0,S-GRN,5.1,0.0,0.0,0,5.333333333333333,14.585714285714287,70.5,30.652,32.057
2021-12-01,0,S-GRN,4.4,0.0,0.0,0,0.5,14.371428571428572,70.4,25.624,31.244
2021-12-02,0,S-GRN,8.1,0.0,0.0,0,1.4333333333333331,14.157142857142858,70.4,31.133,31.133
2021-12-03,0,S-GRN,4.5,0.0,0.0,0,3.633333333333333,13.942857142857145,70.4,30.918,30.918
2021-12-04,0,S-GRN,9.3,0.0,0.0,0,0.3666666666666667,13.72857142857143,70.4,30.969,30.969
2021-12-05,0,S-GRN,10.6,0.0,0.0,0,1.5666666666666669,13.514285714285716,70.4,24.182,31.204
2021-12-06,0,S-GRN,10.5,0.0,0.0,0,4.066666666666666,13.3,70.3,24.141,31.161
2021-12-07,0,S-GRN,9.5,0.0,0.0,0,4.866666666666667,13.142857142857144,70.3,24.451,32.17
2021-12-08,0,S-GRN,10.8,0.0,0.0,0,5.066666666666666,12.985714285714286,70.2,20.915,32.138
2021-12-09,0,S-GRN,10.5,0.0,0.0,0,5.1000000000000005,12.82857142857143,70.2,22.97,32.084
2021-12-10,0,S-GRN,11.4,0.0,0.0,0,6.066666666666666,12.67142857142857,70.1,24.344,32.053
2021-12-11,0,S-GRN,10.1,0.0,0.0,0,6.733333333333333,12.514285714285714,70.1,18.773,32.082
2021-12-12,0,S-GRN,4.4,0.0,0.0,0,3.333333333333333,12.357142857142858,70.0,16.632,32.031
2021-12-13,0,S-GRN,7.8,0.0,0.0,0,-2.2,12.2,69.9,19.661,32.252
2021-12-14,0,S-GRN,9.5,0.0,0.0,0,2.3666666666666667,12.0,69.8,18.054,32.035
2021-12-15,0,S-GRN,9.9,0.0,0.0,0,6.7,11.8,69.7,18.097,32.068
2021-12-16,0,S-GRN,10.2,0.0,0.0,0,5.666666666666667,11.6,69.6,11.179,32.118
2021-12-17,0,S-GRN,4.2,0.0,0.0,0,-2.733333333333333,11.4,69.5,18.06,32.008
2021-12-18,0,S-GRN,7.6,0.0,0.0,0,-4.366666666666666,11.2,69.5,18.183,32.121
2021-12-19,0,S-GRN,7.4,0.0,0.0,0,0.5666666666666667,11.0,69.4,23.021,32.076
2021-12-20,0,S-GRN,8.9,0.0,0.0,0,5.133333333333334,10.8,69.3,15.62,32.326
2021-12-21,0,S-GRN,8.2,0.0,0.0,0,6.233333333333333,10.571428571428571,69.2,16.349,32.346
